Internship Id,Role,Company Name,Location,Duration,Stipend,Intern Type,Skills,Perks,Hiring Since,Opportunity Date,Opening,Hired Candidate,Number of Applications,Website Link,Stipend Amount,Has Skills,Has Perks,Stipend Specified,City,Country,Posting Date,Posting Month,Posting Year,Days Since Posted,Number of Skills,Number of Perks,Duration Category_Long-term (5-6 months),Duration Category_Medium-term (3-4 months),Duration Category_Short-term (1-2 months),Stipend Currency_GBP,Stipend Currency_INR,Stipend Currency_Performance-based,Stipend Currency_USD,Stipend Currency_Unknown,Stipend Currency_Unpaid,Stipend Currency_Unspecified
2456465,Business Development (Sales) Internship,Madbrains Technologies LLP,"('Chandigarh, Mohali',)",4,"₹ 5,000-12,000 /month",['Internship with job offer'],"['Content Writing', 'Digital Marketing', 'Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'LinkedIn Marketing', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Job offer']",Hiring since March 2023,4 opportunities posted,1,,0.0,https://www.linkedin.com/company/madbrains-technologies-llp/,5000.0,True,True,True,('Chandigarh,),,,,,8,3,False,True,False,False,True,False,False,False,False,False
2456478,Human Resources (HR) Internship,Jobs Flash Consulting Services,"('Gurgaon',)",6,"₹ 8,000 /month",['Internship with job offer'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'MS-Office', 'Recruitment']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Free snacks & beverages', 'Job offer']",Hiring since September 2021,19 opportunities posted,1,,0.0,http://jobsflash.in,8000.0,True,True,True,('Gurgaon',),,,,,5,5,True,False,False,False,True,False,False,False,False,False
2452185,Content & E-Commerce Management Internship,Fall For Flora,"('Faridabad, Delhi, Gurgaon, Noida',)",4,"₹ 7,000 /month",['Internship'],"['Canva', 'English Proficiency (Spoken)']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Free snacks & beverages']",Hiring since April 2023,15 opportunities posted,1,,0.0,http://fallforflora.com/,7000.0,True,True,True,('Faridabad,),,,,,2,4,False,True,False,False,True,False,False,False,False,False
2450936,Project Management Internship,Special Situation Advisors India Private Limited,"('Thane, Navi Mumbai, Mumbai, Vashi, Panvel',)",3,"₹ 7,000-10,000 /month",['Internship'],"['MS-Excel', 'MS-Office']","['Certificate', '5 days a week']",Hiring since September 2015,335 opportunities posted,4,88 candidates hired,0.0,http://specialsituation.in,7000.0,True,True,True,('Thane,),,,,,2,2,False,True,False,False,True,False,False,False,False,False
2450882,Digital Marketing Internship,Special Situation Advisors India Private Limited,"('Thane, Navi Mumbai, Mumbai, Vashi, Panvel',)",3,"₹ 7,000-10,000 /month",['Internship'],"['Canva', 'Content Marketing', 'Digital Marketing', 'Email Marketing', 'English Proficiency (Written)', 'LinkedIn Marketing', 'MS-Office', 'Search Engine Marketing (SEM)', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', '5 days a week']",Hiring since September 2015,335 opportunities posted,4,88 candidates hired,0.0,http://specialsituation.in,7000.0,True,True,True,('Thane,),,,,,10,2,False,True,False,False,True,False,False,False,False,False
2461135,Business Development (Sales) Internship,Pradeep K,"('Jaipur',)",2,"₹ 8,000 /month +  Incentives",['Internship with job offer'],"['Effective Communication', 'Marketing', 'Sales']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Job offer']",Hiring since March 2024,3 opportunities posted,10,,0.0,,8000.0,True,True,True,('Jaipur',),,,,,3,4,False,False,True,False,True,False,False,False,False,False
2451137,Client Acquisition Internship,Special Situation Advisors India Private Limited,"('Thane, Navi Mumbai, Mumbai, Vashi, Panvel',)",3,"₹ 7,000-10,000 /month",['Internship'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Office']","['Certificate', '5 days a week']",Hiring since September 2015,335 opportunities posted,4,88 candidates hired,0.0,http://specialsituation.in,7000.0,True,True,True,('Thane,),,,,,3,2,False,True,False,False,True,False,False,False,False,False
2448829,Business Development Internship,Bright EduWorld,"('Pune',)",2,"₹ 10,000 /month",['Internship'],"['Effective Communication', 'English Proficiency (Spoken)', 'Marathi Proficiency(Spoken)', 'Sales pitch']","['Certificate', 'Letter of recommendation']",Hiring since September 2023,4 opportunities posted,2,,0.0,https://brighteduworld.com,10000.0,True,True,True,('Pune',),,,,,4,2,False,False,True,False,True,False,False,False,False,False
2453422,Business Development (Sales) Internship,Fall For Flora,"('Delhi',)",4,"₹ 7,000-10,000 /month",['Internship'],"['Digital Marketing', 'Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Free snacks & beverages']",Hiring since April 2023,15 opportunities posted,2,,0.0,http://fallforflora.com/,7000.0,True,True,True,('Delhi',),,,,,5,4,False,True,False,False,True,False,False,False,False,False
2452150,Video Editing Internship,Affilytics Private Limited,"('Delhi',)",2,"₹ 8,000 /month",['Internship'],"['Adobe After Effects', 'Adobe Premiere Pro']",['Certificate'],Hiring since September 2021,15 opportunities posted,3,43 candidates hired,0.0,,8000.0,True,True,True,('Delhi',),,,,,2,1,False,False,True,False,True,False,False,False,False,False
2462533,Program Management (Edtech) Internship,Engineer's Cradle,"('Pune',)",6,"₹ 6,500 /month",['Internship with job offer'],"['Marketing', 'Product Management', 'Project Management', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Job offer']",Hiring since June 2022,123 opportunities posted,4,,0.0,https://www.linkedin.com/company/engineers-cradle/,6500.0,True,True,True,('Pune',),,,,,4,4,True,False,False,False,True,False,False,False,False,False
2462522,Copywriting Internship,Ayurveda House Private Limited,"('Delhi',)",3,"₹ 12,000-15,000 /month",['Internship with job offer'],"['Content Writing', 'Creative Writing', 'English Proficiency (Spoken)']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Job offer']",Hiring since June 2023,474 opportunities posted,2,6 candidates hired,0.0,http://ayuvya.com,12000.0,True,True,True,('Delhi',),,,,,3,4,False,True,False,False,True,False,False,False,False,False
2462514,Full Stack Development - ONDC Network Internship,Yardstick,"('Bangalore',)",6,"₹ 5,000-15,000 /month",['Internship'],['Certificate'],['Certificate'],Hiring since November 2023,23 opportunities posted,2,8 candidates hired,0.0,,5000.0,True,True,True,('Bangalore',),,,,,1,1,True,False,False,False,True,False,False,False,False,False
2462508,Video Editing/Making Internship (Part time/Remote),Infits,"('Work from home',)",3,"₹ 5,000 /month",['Internship'],"['Adobe Illustrator', 'Adobe Photoshop', 'Adobe Premiere Pro', 'Final Cut Pro', 'Video Editing', 'Video Making']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,4 opportunities posted,5,,0.0,http://infits.in,5000.0,True,True,True,('Work from home',),,,,,6,4,False,True,False,False,True,False,False,False,False,False
2462455,Business Development (Sales) Internship,Indika AI Private Limited,"('Delhi',)",3,"₹ 8,000-10,000 /month",['Internship'],"['Lead Generation', 'Sales']",['Certificate'],Hiring since October 2021,290 opportunities posted,1,552 candidates hired,0.0,,8000.0,True,True,True,('Delhi',),,,,,2,1,False,True,False,False,True,False,False,False,False,False
2462474,Supply Chain & Logistics Operations Internship,Stockarea,"('Chennai',)",5,"₹ 10,000-14,000 /month",['Internship with job offer'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'Hindi Proficiency (Spoken)', 'MS-Excel', 'MS-Word', 'Operations']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Job offer']",Hiring since July 2019,197 opportunities posted,2,29 candidates hired,0.0,,10000.0,True,True,True,('Chennai',),,,,,6,4,True,False,False,False,True,False,False,False,False,False
2462501,Human Resources (HR) Internship,Medius Technologies Private Limited,"('Mumbai',)",3,"₹ 8,000 /month",['Internship'],['Recruitment'],"['Certificate', 'Letter of recommendation']",Hiring since June 2021,998 opportunities posted,5,9 candidates hired,0.0,,8000.0,True,True,True,('Mumbai',),,,,,1,2,False,True,False,False,True,False,False,False,False,False
2462481,Business Development (Sales) Internship,Punjabi Burgers,"('Bangalore',)",3,"₹ 15,000 /month +  Incentives",['Internship'],"['English Proficiency (Spoken)', 'Hindi Proficiency (Spoken)']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code']",Hiring since December 2022,57 opportunities posted,4,16 candidates hired,0.0,http://punjabiburgers.com,15000.0,True,True,True,('Bangalore',),,,,,2,4,False,True,False,False,True,False,False,False,False,False
2462449,Graphic Design Internship,Brandshark,"('Bangalore',)",3,"₹ 10,000 /month",['Internship'],"['Adobe Illustrator', 'Adobe Photoshop']",[],Hiring since February 2023,93 opportunities posted,4,4 candidates hired,0.0,https://www.brandshark.com,10000.0,True,False,True,('Bangalore',),,,,,2,0,False,True,False,False,True,False,False,False,False,False
2461927,Content Writing Internship,LifeGuru.app,"('Bangalore',)",4,"₹ 25,000 /month",['Internship with job offer'],"['Content Marketing', 'Content Writing', 'Search Engine Optimization (SEO)']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', 'Job offer']",Hiring since August 2023,3 opportunities posted,1,3 candidates hired,0.0,,25000.0,True,True,True,('Bangalore',),,,,,3,5,False,True,False,False,True,False,False,False,False,False
2462544,Web Development Internship (Part time/Remote),Infits,"('Work from home',)",3,"₹ 5,000 /month",['Internship'],"['Cloud Firestore', 'Firebase', 'JavaScript', 'MySQL', 'Node.js', 'ReactJS', 'REST API']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,4 opportunities posted,5,,0.0,http://infits.in,5000.0,True,True,True,('Work from home',),,,,,7,4,False,True,False,False,True,False,False,False,False,False
2462511,Flutter Development Internship (Part time/Remote),Infits,"('Work from home',)",3,"₹ 5,000 /month",['Internship'],"['Android', 'Cloud Firestore', 'Dart', 'Firebase', 'Flutter', 'iOS', 'REST API']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,4 opportunities posted,10,,0.0,http://infits.in,5000.0,True,True,True,('Work from home',),,,,,7,4,False,True,False,False,True,False,False,False,False,False
2462371,Human Resources (HR) Internship,HireDesigners,"('Noida',)",3,"₹ 8,000-10,000 /month",['Internship'],"['Effective Communication', 'Email Marketing', 'MS-Excel', 'MS-Office', 'MS-Word']","['Certificate', 'Letter of recommendation', 'Informal dress code', '5 days a week']",Hiring since August 2023,10 opportunities posted,2,3 candidates hired,0.0,http://hiredesigners.in,8000.0,True,True,True,('Noida',),,,,,5,4,False,True,False,False,True,False,False,False,False,False
2462346,Mathematics Teacher Internship,Refining Skills Academy (RS Academy),"('Bangalore',)",6,"₹ 33,000 /month",['Internship with job offer'],['Time Management'],['Job offer'],Hiring since September 2022,28 opportunities posted,3,1 candidate hired,0.0,https://rsacademy.in,33000.0,True,True,True,('Bangalore',),,,,,1,1,True,False,False,False,True,False,False,False,False,False
2462361,Science Teacher Internship,Refining Skills Academy (RS Academy),"('Bangalore',)",6,"₹ 33,000 /month",['Internship with job offer'],['Time Management'],['Job offer'],Hiring since September 2022,28 opportunities posted,2,1 candidate hired,0.0,https://rsacademy.in,33000.0,True,True,True,('Bangalore',),,,,,1,1,True,False,False,False,True,False,False,False,False,False
2462394,Script Writing Internship,Tring,"('Mumbai',)",3,"₹ 11,000 /month",['Internship'],"['Letter of recommendation', 'Informal dress code']","['Letter of recommendation', 'Informal dress code']",Hiring since May 2021,477 opportunities posted,2,21 candidates hired,0.0,https://www.tring.co.in/,11000.0,True,True,True,('Mumbai',),,,,,2,2,False,True,False,False,True,False,False,False,False,False
2462406,B2B Sales Internship,Tring,"('Mumbai',)",3,"₹ 15,000 /month",['Internship with job offer'],"['Lead Generation', 'Sales']","['Informal dress code', 'Job offer']",Hiring since May 2021,477 opportunities posted,5,21 candidates hired,0.0,https://www.tring.co.in/,15000.0,True,True,True,('Mumbai',),,,,,2,2,False,True,False,False,True,False,False,False,False,False
2462369,Talent Acquisition Internship,Eat Nino Private Limited,"('Mumbai',)",6,"₹ 12,000 /month",['Internship'],['Recruitment'],"['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', 'Free snacks & beverages']",Hiring since August 2022,19 opportunities posted,2,1 candidate hired,0.0,https://eatnino.com/pages/nino-burger,12000.0,True,True,True,('Mumbai',),,,,,1,5,True,False,False,False,True,False,False,False,False,False
2450244,Teaching Internship,Bricks 4 Kidz,"('Delhi',)",6,"₹ 14,000-15,000 /month",['Internship'],"['English Proficiency (Spoken)', 'MS-Excel', 'MS-PowerPoint', 'MS-Word', 'Teaching']","['Certificate', 'Letter of recommendation', 'Flexible work hours']",Hiring since February 2018,65 opportunities posted,4,21 candidates hired,0.0,http://www.bricks4kidzindia.co.in/delhi,14000.0,True,True,True,('Delhi',),,,,,5,3,True,False,False,False,True,False,False,False,False,False
2461594,Business Development (Sales) Internship,7Entertainment,"('Mumbai',)",6,"₹ 10,000 /month",['Internship'],"['Content Marketing', 'Digital Marketing', 'Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'Music', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Informal dress code', '5 days a week', 'Free snacks & beverages']",Hiring since July 2018,2 opportunities posted,4,,0.0,,10000.0,True,True,True,('Mumbai',),,,,,8,5,True,False,False,False,True,False,False,False,False,False
2461738,Field Services Internship,Planys Technologies Private Limited,"('Chennai',)",6,"₹ 15,000 /month",['Internship'],"['AutoCAD', 'MS-Office']","['Certificate', 'Informal dress code', 'Free snacks & beverages']",Hiring since April 2024,4 opportunities posted,2,,0.0,http://planystech.com,15000.0,True,True,True,('Chennai',),,,,,2,3,True,False,False,False,True,False,False,False,False,False
2462295,Law/Legal Internship,Hamari Pahchan NGO,"('Delhi',)",3,"₹ 3,000-5,000 /month",['Internship'],"['English Proficiency (Spoken)', 'English Proficiency (Written)']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since November 2016,635 opportunities posted,3,125789 candidates hired,0.0,,3000.0,True,True,True,('Delhi',),,,,,2,4,False,True,False,False,True,False,False,False,False,False
2462228,Graphic Design Internship,Fabulous Media Private Limited,"('Gurgaon',)",6,"₹ 5,000-15,000 /month",['Internship'],"['Adobe After Effects', 'Adobe Creative Suite', 'Adobe Illustrator', 'Adobe Indesign', 'Adobe Photoshop', 'Adobe Photoshop Lightroom CC', 'Adobe Premiere Pro', 'CorelDRAW', 'UI & UX Design', 'Video Editing']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since September 2016,351 opportunities posted,5,16 candidates hired,0.0,https://fabulousmedia.in,5000.0,True,True,True,('Gurgaon',),,,,,10,3,True,False,False,False,True,False,False,False,False,False
2462219,Social Media Marketing Internship,Right Health & Pharmaceuticals,"('Mumbai',)",3,"₹ 10,000-40,000 /month",['Internship with job offer'],"['Adobe After Effects', 'Adobe Photoshop Lightroom CC', 'Canva', 'Content Marketing', 'Digital Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Facebook Marketing', 'Instagram Marketing', 'Social Media Marketing', 'Video Editing', 'Video Making']","['Certificate', 'Letter of recommendation', 'Free snacks & beverages', 'Job offer']",Hiring since February 2023,92 opportunities posted,3,2 candidates hired,0.0,http://www.righthealthindia.com,10000.0,True,True,True,('Mumbai',),,,,,12,4,False,True,False,False,True,False,False,False,False,False
2462130,Video Editing/Making Internship,APTAGRIM CONSULTING PRIVATE LIMITED,"('Hyderabad',)",3,"₹ 15,000 /month",['Internship with job offer'],"['Adobe Illustrator', 'Adobe Photoshop', 'Adobe Premiere Pro', 'Final Cut Pro', 'Video Editing']","['Certificate', 'Letter of recommendation', '5 days a week', 'Free snacks & beverages', 'Job offer']",Hiring since March 2023,52 opportunities posted,1,12 candidates hired,0.0,https://aptagrim.com/,15000.0,True,True,True,('Hyderabad',),,,,,5,5,False,True,False,False,True,False,False,False,False,False
2462020,Social Media Marketing Internship,Guruji Astro,"('Jaipur',)",6,"₹ 8,000-12,000 /month",['Internship'],"['Creative Writing', 'Digital Marketing', 'English Proficiency (Spoken)', 'Instagram Marketing', 'Search Engine Optimization (SEO)', 'Social Media Marketing', 'Voice-over artist']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since April 2019,615 opportunities posted,3,86 candidates hired,0.0,,8000.0,True,True,True,('Jaipur',),,,,,7,3,True,False,False,False,True,False,False,False,False,False
2461706,Content Writing Internship,Requin Solutions Private Limited,"('Jaipur',)",6,"₹ 10,000-12,000 /month",['Internship'],"['Creative Writing', 'English Proficiency (Written)', 'Research and Analytics']",['Certificate'],Hiring since September 2021,355 opportunities posted,10,60 candidates hired,0.0,,10000.0,True,True,True,('Jaipur',),,,,,3,1,True,False,False,False,True,False,False,False,False,False
2449817,Social Media Marketing Internship,Reya International,"('Noida',)",6,"₹ 8,000 /month",['Internship'],"['Creative Writing', 'Digital Marketing', 'Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Facebook Marketing', 'Instagram Marketing', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since October 2023,11 opportunities posted,2,,0.0,,8000.0,True,True,True,('Noida',),,,,,9,3,True,False,False,False,True,False,False,False,False,False
2461931,Graphic Design Internship,Goodera,"('Bangalore',)",6,"₹ 20,000 /month",['Internship'],['Adobe Photoshop'],"['Certificate', 'Flexible work hours', 'Informal dress code', '5 days a week', 'Free snacks & beverages']",Hiring since November 2021,145 opportunities posted,1,37 candidates hired,0.0,http://www.goodera.com,20000.0,True,True,True,('Bangalore',),,,,,1,5,True,False,False,False,True,False,False,False,False,False
2462357,Digital Marketing Internship,Dev Jewels,"('Surat',)",6,"₹ 7,000-13,000 /month",['Internship'],"['Adobe Photoshop Lightroom CC', 'Canva', 'English Proficiency (Written)', 'Instagram Marketing', 'Photography', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Free snacks & beverages']",Hiring since June 2021,41 opportunities posted,1,4 candidates hired,0.0,,7000.0,True,True,True,('Surat',),,,,,6,4,True,False,False,False,True,False,False,False,False,False
2462293,Business Development (Sales) Internship,Evogue Media LLP,"('Mumbai',)",3,"₹ 10,000-12,000 /month",['Internship'],"['Effective Communication', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Sales pitch']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since December 2018,242 opportunities posted,2,31 candidates hired,0.0,,10000.0,True,True,True,('Mumbai',),,,,,4,3,False,True,False,False,True,False,False,False,False,False
2461791,Digital Marketing Internship,Engineer's Cradle,"('Pune, Maharashtra',)",6,"₹ 7,000 /month",['Internship with job offer'],"['Creative Writing', 'Digital Marketing', 'Instagram Marketing', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Job offer']",Hiring since June 2022,123 opportunities posted,2,,0.0,https://www.linkedin.com/company/engineers-cradle/,7000.0,True,True,True,('Pune,),,,,,4,4,True,False,False,False,True,False,False,False,False,False
2456830,Dietetics/Nutrition Internship (Part time),Nikita Vakil,"('Mumbai',)",6,"₹ 4,000-5,000 /month",['Internship with job offer'],"['Dietetics/Nutrition', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Job offer']",Hiring since December 2019,16 opportunities posted,1,5 candidates hired,0.0,https://www.instagram.com/nikita_vakil,4000.0,True,True,True,('Mumbai',),,,,,5,4,True,False,False,False,True,False,False,False,False,False
2462200,Search Engine Optimization (SEO) Internship,Growify Digital,"('Delhi',)",6,"₹ 10,000-15,000 /month",['Internship'],"['Digital Marketing', 'Email Marketing', 'English Proficiency (Written)', 'Search Engine Optimization (SEO)']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week', 'Free snacks & beverages']",Hiring since February 2014,550 opportunities posted,2,36 candidates hired,0.0,https://www.growify.in/,10000.0,True,True,True,('Delhi',),,,,,4,6,True,False,False,False,True,False,False,False,False,False
2462003,Logistics Internship,Arcatron Mobility Private Limited,"('Pune',)",6,"₹ 18,000 /month",['Internship'],[],[],Hiring since March 2023,119 opportunities posted,2,4 candidates hired,0.0,http://arcatron.com,18000.0,False,False,True,('Pune',),,,,,0,0,True,False,False,False,True,False,False,False,False,False
2461911,Digital Marketing Internship,IDZ Digital Private Limited,"('Mumbai',)",3,"₹ 8,000 /month",['Internship'],"['Digital Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Instagram Marketing', 'Search Engine Marketing (SEM)', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', '5 days a week']",Hiring since November 2016,1019 opportunities posted,5,14 candidates hired,0.0,http://www.idzdigital.com/,8000.0,True,True,True,('Mumbai',),,,,,7,2,False,True,False,False,True,False,False,False,False,False
2462365,Social Media Marketing Internship,Ayurveda House Private Limited,"('Delhi',)",3,"₹ 10,000-12,000 /month",['Internship'],"['Creative Writing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Instagram Marketing', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since June 2023,474 opportunities posted,1,6 candidates hired,0.0,http://ayuvya.com,10000.0,True,True,True,('Delhi',),,,,,5,3,False,True,False,False,True,False,False,False,False,False
2462210,Operations Internship,YourDOST Health Solutions,"('Bangalore',)",6,"₹ 15,000-18,000 /month",['Internship with job offer'],"['Effective Communication', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'MS-Office']","['Certificate', 'Flexible work hours', 'Informal dress code', '5 days a week', 'Job offer']",Hiring since March 2023,117 opportunities posted,1,,0.0,https://yourdost.com/,15000.0,True,True,True,('Bangalore',),,,,,5,5,True,False,False,False,True,False,False,False,False,False
2461958,Strategy Consulting - Sustainability & Climate Tech Internship,Energy Alternatives India,"('Chennai',)",2,"₹ 15,000 /month",['Internship'],"['Business Analysis', 'Business Research', 'Economics', 'Financial Modeling', 'Market Analysis', 'Problem Solving', 'Report Writing', 'Research and Analytics']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since May 2022,84 opportunities posted,2,10 candidates hired,0.0,http://www.eai.in,15000.0,True,True,True,('Chennai',),,,,,8,3,False,False,True,False,True,False,False,False,False,False
2461944,Search Engine Optimization (SEO) Internship,SharePal,"('Bangalore',)",6,"₹ 15,000-20,000 /month",['Internship with job offer'],"['Digital Marketing', 'English Proficiency (Written)', 'Google AdWords', 'Google Analytics', 'Search Engine Marketing (SEM)', 'Search Engine Optimization (SEO)']","['Letter of recommendation', 'Flexible work hours', 'Informal dress code', 'Free snacks & beverages', 'Job offer']",Hiring since May 2017,108 opportunities posted,3,16 candidates hired,0.0,http://www.SharePal.in,15000.0,True,True,True,('Bangalore',),,,,,6,5,True,False,False,False,True,False,False,False,False,False
2461823,Marketing Executive Internship,Link Promotions And Exhibits,"('Mumbai',)",4,"₹ 8,000-10,000 /month",['Internship'],"['Client Relationship', 'Effective Communication', 'Email Marketing', 'Marketing', 'MS-Office', 'Sales pitch']","['Certificate', 'Flexible work hours', '5 days a week']",Hiring since March 2024,3 opportunities posted,2,,0.0,,8000.0,True,True,True,('Mumbai',),,,,,6,3,False,True,False,False,True,False,False,False,False,False
2449817,Social Media Marketing Internship,Reya International,"('Noida',)",6,"₹ 8,000 /month",['Internship'],"['Creative Writing', 'Digital Marketing', 'Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Facebook Marketing', 'Instagram Marketing', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since October 2023,11 opportunities posted,2,,0.0,,8000.0,True,True,True,('Noida',),,,,,9,3,True,False,False,False,True,False,False,False,False,False
2461224,Business Development (Sales) Internship (Part time),SuperK,"('Mumbai',)",2,"₹ 5,000 /month +  Incentives",['Internship'],['English Proficiency (Spoken)'],"['Certificate', 'Letter of recommendation', 'Flexible work hours']",Hiring since May 2023,5 opportunities posted,10,,0.0,http://superk.app,5000.0,True,True,True,('Mumbai',),,,,,1,3,False,False,True,False,True,False,False,False,False,False
2461944,Search Engine Optimization (SEO) Internship,SharePal,"('Bangalore',)",6,"₹ 15,000-20,000 /month",['Internship with job offer'],"['Digital Marketing', 'English Proficiency (Written)', 'Google AdWords', 'Google Analytics', 'Search Engine Marketing (SEM)', 'Search Engine Optimization (SEO)']","['Letter of recommendation', 'Flexible work hours', 'Informal dress code', 'Free snacks & beverages', 'Job offer']",Hiring since May 2017,108 opportunities posted,3,16 candidates hired,0.0,http://www.SharePal.in,15000.0,True,True,True,('Bangalore',),,,,,6,5,True,False,False,False,True,False,False,False,False,False
2462273,Real Estate Sales Internship,Homesync Real Estate Advisory Private Limited,"('Mumbai',)",3,"₹ 15,000 /month",['Internship with job offer'],['Job offer'],['Job offer'],Hiring since January 2024,3 opportunities posted,20,,0.0,https://www.homesync.co.in/,15000.0,True,True,True,('Mumbai',),,,,,1,1,False,True,False,False,True,False,False,False,False,False
2462020,Social Media Marketing Internship,Guruji Astro,"('Jaipur',)",6,"₹ 8,000-12,000 /month",['Internship'],"['Creative Writing', 'Digital Marketing', 'English Proficiency (Spoken)', 'Instagram Marketing', 'Search Engine Optimization (SEO)', 'Social Media Marketing', 'Voice-over artist']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since April 2019,615 opportunities posted,3,86 candidates hired,0.0,,8000.0,True,True,True,('Jaipur',),,,,,7,3,True,False,False,False,True,False,False,False,False,False
2462295,Law/Legal Internship,Hamari Pahchan NGO,"('Delhi',)",3,"₹ 3,000-5,000 /month",['Internship'],"['English Proficiency (Spoken)', 'English Proficiency (Written)']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since November 2016,635 opportunities posted,3,125789 candidates hired,0.0,,3000.0,True,True,True,('Delhi',),,,,,2,4,False,True,False,False,True,False,False,False,False,False
2462293,Business Development (Sales) Internship,Evogue Media LLP,"('Mumbai',)",3,"₹ 10,000-12,000 /month",['Internship'],"['Effective Communication', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Sales pitch']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since December 2018,242 opportunities posted,2,31 candidates hired,0.0,,10000.0,True,True,True,('Mumbai',),,,,,4,3,False,True,False,False,True,False,False,False,False,False
2462228,Graphic Design Internship,Fabulous Media Private Limited,"('Gurgaon',)",6,"₹ 5,000-15,000 /month",['Internship'],"['Adobe After Effects', 'Adobe Creative Suite', 'Adobe Illustrator', 'Adobe Indesign', 'Adobe Photoshop', 'Adobe Photoshop Lightroom CC', 'Adobe Premiere Pro', 'CorelDRAW', 'UI & UX Design', 'Video Editing']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since September 2016,351 opportunities posted,5,16 candidates hired,0.0,https://fabulousmedia.in,5000.0,True,True,True,('Gurgaon',),,,,,10,3,True,False,False,False,True,False,False,False,False,False
2462216,Operations Internship,Right Health & Pharmaceuticals,"('Mumbai',)",3,"₹ 10,000-40,000 /month",['Internship with job offer'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'MS-Office', 'MS-PowerPoint', 'MS-Word']","['Certificate', 'Letter of recommendation', 'Free snacks & beverages', 'Job offer']",Hiring since February 2023,92 opportunities posted,2,2 candidates hired,0.0,http://www.righthealthindia.com,10000.0,True,True,True,('Mumbai',),,,,,6,4,False,True,False,False,True,False,False,False,False,False
